"data/refs/2.fa",1.0,1.0
"data/refs/10.fa",1.0,1.0
"data/refs/14.fa",1.0,1.0
"data/refs/18.fa",1.0,1.0
"data/refs/21.fa",1.0,1.0
"data/refs/28.fa",1.0,1.0
"data/refs/29.fa",1.0,1.0
"data/refs/33.fa",1.0,1.0
"data/refs/48.fa",1.0,1.0
"data/refs/53.fa",1.0,1.0
"data/refs/62.fa",1.0,1.0
"data/refs/43.fa",0.9998579545454546,0.9998579545454546
"data/refs/60.fa",1.0,0.9997408655091993
"data/refs/15.fa",0.99972647702407,0.99972647702407
"data/refs/56.fa",1.0,0.9996488764044944
"data/refs/8.fa",0.9996351696461145,0.9996351696461145
"data/refs/37.fa",0.9995267392333176,0.9995267392333176
"data/refs/0.fa",0.9997600767754319,0.9995201535508638
"data/refs/57.fa",0.9995061728395062,0.9995061728395062
"data/refs/40.fa",1.0,0.9994962216624685
"data/refs/54.fa",1.0,0.999484004127967
"data/refs/42.fa",0.9994279176201373,0.9994279176201373
"data/refs/26.fa",0.9992211838006231,0.9992211838006231
"data/refs/22.fa",0.9992059290629963,0.9992059290629963
"data/refs/50.fa",0.9990954319312528,0.9990954319312528
"data/refs/25.fa",0.9993738259236068,0.9987476518472135
"data/refs/1.fa",0.9986468200270636,0.9986468200270636
"data/refs/35.fa",0.9983550376970528,0.9983550376970528
"data/refs/61.fa",0.9982578397212544,0.9982578397212544
"data/refs/31.fa",0.998165137614679,0.998165137614679
"data/refs/13.fa",1.0,0.9981558321807285
"data/refs/3.fa",0.998133457769482,0.998133457769482
"data/refs/12.fa",1.0,0.9971098265895953
"data/refs/4.fa",0.9974457215836526,0.9969667943805874
"data/refs/38.fa",0.9991107158737217,0.9968875055580257
"data/refs/36.fa",0.9993254637436763,0.9966273187183811
"data/refs/24.fa",0.9954586739327884,0.9953072963972146
"data/refs/32.fa",0.9948368061958326,0.9948368061958326
"data/refs/34.fa",0.9945295404814004,0.9941648431801605
"data/refs/41.fa",0.9956639566395664,0.9924119241192412
"data/refs/39.fa",0.9990796134376438,0.9921767142199723
"data/refs/5.fa",0.9956,0.9864
"data/refs/23.fa",0.9853164556962025,0.9853164556962025
"data/refs/47.fa",0.9774000386324126,0.9772068765694417
"data/refs/45.fa",0.9770884737398661,0.9770884737398661
"data/refs/27.fa",0.9764975041597338,0.97608153078203
"data/refs/11.fa",1.0,0.9752747252747253
"data/refs/16.fa",0.9612665232093452,0.9609591146633877
"data/refs/44.fa",0.9573770491803278,0.9562841530054644
"data/refs/9.fa",0.9978448275862069,0.9479166666666666
"data/refs/58.fa",0.9410681399631676,0.9401473296500921
"data/refs/6.fa",0.9352341389728097,0.9339123867069486
"data/refs/30.fa",1.0,0.9253822629969419
"data/refs/46.fa",0.9768718149745198,0.9251274010192082
"data/refs/51.fa",0.9989212513484358,0.9099244875943905
"data/refs/7.fa",0.9059748427672956,0.9049266247379455
"data/refs/17.fa",0.7692953020134228,0.7676174496644296
"data/refs/55.fa",0.7436725901992461,0.7425955842757135
"data/refs/49.fa",0.9928385416666666,0.724609375
"data/refs/19.fa",0.6159777914867366,0.6156693399136336
"data/refs/59.fa",0.9997159090909091,0.5545454545454546
"data/refs/63.fa",0.949217258495609,0.46964490263459335
"data/refs/52.fa",0.9994372537985369,0.41305571187394485
"data/refs/67.fa",0.1362553596950929,0.13577894235350166
"data/refs/66.fa",0.12585034013605442,0.12554112554112554
"data/refs/20.fa",0.12459321245932124,0.12412831241283125
"data/refs/64.fa",0.017806556050182113,0.017806556050182113
"data/refs/65.fa",0.008466035073573876,0.007861318282604314
