1	6575/6575	101	0	data/refs/0.fa	CP001472.1 Acidobacterium capsulatum ATCC 51196, complete genome
1	1479/1479	183	0	data/refs/1.fa	CP001941.1 Aciduliprofundum boonei T469, complete genome
1	6998/6998	41	0	data/refs/2.fa	CP001071.1 Akkermansia muciniphila ATCC BAA-835, complete genome
1	2416/2416	195	0	data/refs/3.fa	AE000782.1 Archaeoglobus fulgidus DSM 4304, complete genome
1	16716/16716	41	0	data/refs/4.fa	AE015928.1 Bacteroides thetaiotaomicron VPI-5482, complete genome
1	18836/18836	39	0	data/refs/5.fa	CP000139.1 Bacteroides vulgatus ATCC 8482, complete genome
0.999141	9774/10038	10	0	data/refs/6.fa	[76 seqs] NZ_JGWU01000001.1 Bordetella bronchiseptica D989 ctg7180000008197, whole genome shotgun sequence [...]
0.999961	28621/28656	19	0	data/refs/7.fa	[3 seqs] NC_007951.1 Burkholderia xenovorans LB400 chromosome 1, complete sequence [...]
1	13680/13680	127	0	data/refs/8.fa	CP000679.1 Caldicellulosiruptor saccharolyticus DSM 8903, complete genome
1	38854/38854	62	0	data/refs/9.fa	[3 seqs] NZ_FWDH01000003.1 Caldicellulosiruptor bescii strain MACB1021, whole genome shotgun sequence [...]
0.999884	10573/10611	100	0	data/refs/10.fa	CP001097.1 Chlorobium limicola DSM 245, complete genome
1	24190/24190	69	0	data/refs/11.fa	CP000492.1 Chlorobium phaeobacteroides DSM 266, complete genome
1	4133/4133	103	0	data/refs/12.fa	CP000607.1 Chlorobium phaeovibrioides DSM 265, complete genome
1	2852/2852	64	0	data/refs/13.fa	AE006470.1 Chlorobium tepidum TLS, complete genome
0.999968	20223/20243	36	0	data/refs/14.fa	CP000909.1 Chloroflexus aurantiacus J-10-fl, complete genome
1	29382/29382	57	0	data/refs/15.fa	CP000568.1 Clostridium thermocellum ATCC 27405, complete genome
1	13886/13886	52	0	data/refs/16.fa	[4 seqs] NZ_CP015081.1 Deinococcus radiodurans R1 chromosome 1, complete sequence [...]
0.999057	6606/6802	55	0	data/refs/17.fa	[2 seqs] NC_008751.1 Desulfovibrio vulgaris DP4, complete genome [...]
1	903/903	54	0	data/refs/18.fa	CP001251.1 Dictyoglomus turgidum DSM 6724, complete genome
0.972847	6065/14238	61	0	data/refs/19.fa	[9 seqs] NZ_KE136524.1 Enterococcus faecalis V583 acyDH-supercont2.1, whole genome shotgun sequence [...]
0.969588	4619/12032	34	0	data/refs/20.fa	AE009951.2 Fusobacterium nucleatum subsp. nucleatum ATCC 25586, complete genome
1	1379/1379	86	0	data/refs/21.fa	AP009153.1 Gemmatimonas aurantiaca T-27 DNA, complete genome
1	4638/4638	147	0	data/refs/22.fa	AE017180.2 Geobacter sulfurreducens PCA, complete genome
1	10882/10882	77	0	data/refs/23.fa	[5 seqs] NC_013968.1 Haloferax volcanii DS2 plasmid pHV1, complete sequence [...]
1	19049/19049	21	0	data/refs/24.fa	[3 seqs] NC_009972.1 Herpetosiphon aurantiacus DSM 785, complete genome [...]
1	534/534	113	0	data/refs/25.fa	CP001130.1 Hydrogenobaculum sp. Y04AAS1, complete genome
1	466/466	35	0	data/refs/26.fa	CP000816.1 Ignicoccus hospitalis KIN4/I, complete genome
1	6253/6253	47	0	data/refs/27.fa	CP001013.1 Leptothrix cholodnii SP-6, complete genome
1	1671/1671	80	0	data/refs/28.fa	[3 seqs] NC_000909.1 Methanocaldococcus jannaschii DSM 2661, complete genome [...]
1	5504/5504	105	0	data/refs/29.fa	CP000609.1 Methanococcus maripaludis C5, complete genome
1	5373/5373	103	0	data/refs/30.fa	BX950229.1 Methanococcus maripaludis strain S2, complete sequence
1	137/137	61	0	data/refs/31.fa	AE009439.1 Methanopyrus kandleri AV19, complete genome
1	45969/45969	29	0	data/refs/32.fa	AE010299.1 Methanosarcina acetivorans str. C2A, complete genome
0.996777	38/42	411	0	data/refs/33.fa	NC_005213.1 Nanoarchaeum equitans Kin4-M chromosome, complete genome
1	12435/12435	189	0	data/refs/34.fa	AL954747.1 Nitrosomonas europaea ATCC 19718, complete genome
1	21445/21445	55	0	data/refs/35.fa	[7 seqs] NC_003272.1 Nostoc sp. PCC 7120 DNA, complete genome [...]
1	17466/17466	65	0	data/refs/36.fa	CP001110.1 Pelodictyon phaeoclathratiforme BU-1, complete genome
1	17430/17430	50	0	data/refs/37.fa	AP009380.1 Porphyromonas gingivalis ATCC 33277 DNA, complete genome
1	3196/3196	115	0	data/refs/38.fa	AE009441.1 Pyrobaculum aerophilum str. IM2, complete genome
1	254/254	67	0	data/refs/39.fa	CP000660.1 Pyrobaculum arsenaticum DSM 13514, complete genome
