"outputs/exact/refs/0-k31.set", 0.9999721596016772, 4094655, 4094769
"outputs/exact/refs/1-k31.set", 0.9996259888934963, 1475340, 1475892
"outputs/exact/refs/2-k31.set", 0.9997998273273302, 2632200, 2632727
"outputs/exact/refs/3-k31.set", 0.9985855355026421, 2156067, 2159121
"outputs/exact/refs/4-k31.set", 0.9980834041489102, 6162655, 6174489
"outputs/exact/refs/5-k31.set", 0.9953023808998522, 4962508, 4985930
"outputs/exact/refs/6-k31.set", 0.9329987318084396, 4912953, 5265766
"outputs/exact/refs/7-k31.set", 0.9060822216696952, 8647675, 9544029
"outputs/exact/refs/8-k31.set", 0.9995597650849689, 2815438, 2816678
"outputs/exact/refs/9-k31.set", 0.9985787994054912, 2792956, 2796931
"outputs/exact/refs/10-k31.set", 0.9991697610079169, 2687354, 2689587
"outputs/exact/refs/11-k31.set", 0.9997485813526121, 2970393, 2971140
"outputs/exact/refs/12-k31.set", 0.9998468258107218, 1951727, 1952026
"outputs/exact/refs/13-k31.set", 0.9998331575082168, 2133393, 2133749
"outputs/exact/refs/14-k31.set", 0.9995092760802674, 5147008, 5149535
"outputs/exact/refs/15-k31.set", 0.999888584114887, 3652573, 3652980
"outputs/exact/refs/16-k31.set", 0.9684152784326537, 3130077, 3232164
"outputs/exact/refs/17-k31.set", 0.764204827208778, 2766248, 3619773
"outputs/exact/refs/18-k31.set", 0.9999543555161902, 1840226, 1840310
"outputs/exact/refs/19-k31.set", 0.6150110324195115, 2019949, 3284411
"outputs/exact/refs/20-k31.set", 0.1302736103017334, 276083, 2119255
"outputs/exact/refs/21-k31.set", 0.9998782191756863, 4630707, 4631271
"outputs/exact/refs/22-k31.set", 0.9994741382851978, 3770871, 3772855
"outputs/exact/refs/23-k31.set", 0.9865629076523977, 3858560, 3911114
"outputs/exact/refs/24-k31.set", 0.9960840276671568, 6647051, 6673183
"outputs/exact/refs/25-k31.set", 0.9989328817638181, 1540826, 1542472
"outputs/exact/refs/26-k31.set", 0.9982896254805596, 1291072, 1293284
"outputs/exact/refs/27-k31.set", 0.9775963772742832, 4752401, 4861312
"outputs/exact/refs/28-k31.set", 0.9979872091700126, 1719017, 1722484
"outputs/exact/refs/29-k31.set", 1, 1760125, 1760125
"outputs/exact/refs/30-k31.set", 0.99958570223168, 1645477, 1646159
"outputs/exact/refs/31-k31.set", 0.9990895390998616, 1689911, 1691451
"outputs/exact/refs/32-k31.set", 0.9943789452939424, 5419056, 5449689
"outputs/exact/refs/33-k31.set", 0.9963664168833155, 488643, 490425
"outputs/exact/refs/34-k31.set", 0.9947655976969962, 2687029, 2701168
"outputs/exact/refs/35-k31.set", 0.998435486865652, 7076739, 7087828
"outputs/exact/refs/36-k31.set", 0.9994375546113036, 2937299, 2938952
"outputs/exact/refs/37-k31.set", 0.9994814941715935, 2193630, 2194768
"outputs/exact/refs/38-k31.set", 0.9973623395707225, 2195009, 2200814
"outputs/exact/refs/39-k31.set", 0.9994446273610433, 2112722, 2113896
"outputs/exact/refs/40-k31.set", 0.9996926840852263, 2003836, 2004452
"outputs/exact/refs/41-k31.set", 0.9963670500032106, 1877573, 1884419
"outputs/exact/refs/42-k31.set", 0.9995120246133401, 1732848, 1733694
"outputs/exact/refs/43-k31.set", 0.9999604325810891, 7050977, 7051256
"outputs/exact/refs/44-k31.set", 0.9587838248121291, 4373758, 4561777
"outputs/exact/refs/45-k31.set", 0.9777071925242622, 5553195, 5679814
"outputs/exact/refs/46-k31.set", 0.9772148129797711, 5001832, 5118457
"outputs/exact/refs/47-k31.set", 0.9740652487719371, 5050127, 5184588
"outputs/exact/refs/48-k31.set", 1, 1761166, 1761166
"outputs/exact/refs/49-k31.set", 0.9937641481228378, 1465821, 1475019
"outputs/exact/refs/50-k31.set", 0.9993767443775006, 2233645, 2235038
"outputs/exact/refs/51-k31.set", 0.999131367023795, 1876032, 1877663
"outputs/exact/refs/52-k31.set", 0.9998334434518459, 1812896, 1813198
"outputs/exact/refs/53-k31.set", 0.9998911274795315, 1864363, 1864566
"outputs/exact/refs/54-k31.set", 1, 1922161, 1922161
"outputs/exact/refs/55-k31.set", 0.742809487997464, 1396620, 1880186
"outputs/exact/refs/56-k31.set", 0.9997050687567366, 2806606, 2807434
"outputs/exact/refs/57-k31.set", 0.9995595995691714, 2067661, 2068572
"outputs/exact/refs/58-k31.set", 0.9413582317998664, 2062193, 2190657
"outputs/exact/refs/59-k31.set", 0.9998019588739331, 3518774, 3519471
"outputs/exact/refs/60-k31.set", 0.9995865905182914, 3914595, 3916214
"outputs/exact/refs/61-k31.set", 0.9979152524732622, 2809340, 2815209
"outputs/exact/refs/62-k31.set", 0.9998506189292667, 2643849, 2644244
"outputs/exact/refs/63-k31.set", 0.9491376617659255, 4898359, 5160852
"outputs/exact/refs/64-k31.set", 0.0188830203947251, 47604, 2520995
"outputs/exact/refs/65-k31.set", 0.009826782438202964, 50280, 5116629
"outputs/exact/refs/66-k31.set", 0.1299098953318542, 403017, 3102281
"outputs/exact/refs/67-k31.set", 0.12551115131266427, 253649, 2020928
