"outputs/exact/refs/0-k51.set", 0.9998606922594423, 4098268, 4098839
"outputs/exact/refs/1-k51.set", 0.9984606053056991, 1474930, 1477204
"outputs/exact/refs/2-k51.set", 0.998195451399009, 2630253, 2635008
"outputs/exact/refs/3-k51.set", 0.9976689955136716, 2157974, 2163016
"outputs/exact/refs/4-k51.set", 0.9902311433949328, 6123629, 6184040
"outputs/exact/refs/5-k51.set", 0.977946115180158, 4887805, 4998031
"outputs/exact/refs/6-k51.set", 0.8830694806651883, 4655605, 5272071
"outputs/exact/refs/7-k51.set", 0.823169269791644, 7869327, 9559792
"outputs/exact/refs/8-k51.set", 0.9990540646069986, 2827326, 2830003
"outputs/exact/refs/9-k51.set", 0.9965631100994556, 2805950, 2815627
"outputs/exact/refs/10-k51.set", 0.998512372001158, 2693570, 2697583
"outputs/exact/refs/11-k51.set", 0.9991771778167139, 2993322, 2995787
"outputs/exact/refs/12-k51.set", 0.9997298275040718, 1953779, 1954307
"outputs/exact/refs/13-k51.set", 0.9995016676586522, 2136063, 2137128
"outputs/exact/refs/14-k51.set", 0.9972922318676344, 5181723, 5195792
"outputs/exact/refs/15-k51.set", 0.9988313519060593, 3667473, 3671764
"outputs/exact/refs/16-k51.set", 0.9325690182842822, 3023662, 3242293
"outputs/exact/refs/17-k51.set", 0.6787324939394674, 2461589, 3626744
"outputs/exact/refs/18-k51.set", 0.9997764285105744, 1842399, 1842811
"outputs/exact/refs/19-k51.set", 0.5428321521798708, 1788601, 3294943
"outputs/exact/refs/20-k51.set", 0.05284279739757262, 112239, 2124017
"outputs/exact/refs/21-k51.set", 0.999660232306986, 4631003, 4632577
"outputs/exact/refs/22-k51.set", 0.9990229446488876, 3772964, 3776654
"outputs/exact/refs/23-k51.set", 0.9669820569456701, 3792522, 3922019
"outputs/exact/refs/24-k51.set", 0.9835564499255449, 6590499, 6700682
"outputs/exact/refs/25-k51.set", 0.9984916018916128, 1543017, 1545348
"outputs/exact/refs/26-k51.set", 0.9907180531394547, 1282540, 1294556
"outputs/exact/refs/27-k51.set", 0.9555527997342366, 4654018, 4870498
"outputs/exact/refs/28-k51.set", 0.9966980107556465, 1720834, 1726535
"outputs/exact/refs/29-k51.set", 0.9999563176084287, 1762647, 1762724
"outputs/exact/refs/30-k51.set", 0.9992212717245766, 1646275, 1647558
"outputs/exact/refs/31-k51.set", 0.9982252895937597, 1690229, 1693234
"outputs/exact/refs/32-k51.set", 0.9748328056063235, 5359428, 5497792
"outputs/exact/refs/33-k51.set", 0.9956351899059181, 488601, 490743
"outputs/exact/refs/34-k51.set", 0.9944937701121309, 2691487, 2706389
"outputs/exact/refs/35-k51.set", 0.9922773689389461, 7055875, 7110789
"outputs/exact/refs/36-k51.set", 0.9984308111885265, 2943394, 2948020
"outputs/exact/refs/37-k51.set", 0.9975566304391098, 2205071, 2210472
"outputs/exact/refs/38-k51.set", 0.9957232904044985, 2195769, 2205200
"outputs/exact/refs/39-k51.set", 0.9985818311774016, 2112404, 2115404
"outputs/exact/refs/40-k51.set", 0.9993779646984998, 2005069, 2006317
"outputs/exact/refs/41-k51.set", 0.9944176380382727, 1876659, 1887194
"outputs/exact/refs/42-k51.set", 0.9991730407837844, 1733838, 1735273
"outputs/exact/refs/43-k51.set", 0.9999269723515342, 7065301, 7065817
"outputs/exact/refs/44-k51.set", 0.9058739065747591, 4134808, 4564441
"outputs/exact/refs/45-k51.set", 0.9488757543671855, 5400236, 5691194
"outputs/exact/refs/46-k51.set", 0.9475417880047149, 4858566, 5127548
"outputs/exact/refs/47-k51.set", 0.9206951001361559, 4792276, 5205063
"outputs/exact/refs/48-k51.set", 0.9999565413703578, 1771723, 1771800
"outputs/exact/refs/49-k51.set", 0.9757749262690201, 1445512, 1481399
"outputs/exact/refs/50-k51.set", 0.9961616763560065, 2236633, 2245251
"outputs/exact/refs/51-k51.set", 0.9985181511847607, 1876624, 1879409
"outputs/exact/refs/52-k51.set", 0.9996937275287723, 1814821, 1815377
"outputs/exact/refs/53-k51.set", 0.9997815049276529, 1866911, 1867319
"outputs/exact/refs/54-k51.set", 0.999996880039062, 1923095, 1923101
"outputs/exact/refs/55-k51.set", 0.6589770768082331, 1240297, 1882155
"outputs/exact/refs/56-k51.set", 0.9994815324338749, 2814531, 2815991
"outputs/exact/refs/57-k51.set", 0.998478418908181, 2067065, 2070215
"outputs/exact/refs/58-k51.set", 0.8859450213014995, 1943743, 2193977
"outputs/exact/refs/59-k51.set", 0.9996329956249216, 3519102, 3520394
"outputs/exact/refs/60-k51.set", 0.9992837562709601, 3916250, 3919057
"outputs/exact/refs/61-k51.set", 0.9958694045842401, 2804668, 2816301
"outputs/exact/refs/62-k51.set", 0.9997408360726096, 2657860, 2658549
"outputs/exact/refs/63-k51.set", 0.8736514451961259, 4527530, 5182307
"outputs/exact/refs/64-k51.set", 0.012118675669028332, 30549, 2520820
"outputs/exact/refs/65-k51.set", 0.005709933066085254, 29355, 5141041
"outputs/exact/refs/66-k51.set", 0.0734949297404125, 228185, 3104772
"outputs/exact/refs/67-k51.set", 0.0658773481148657, 133393, 2024869
